Word,Mean similarity all domains,Mean similarity except SS,Mean similarity except Lw,Mean similarity except Ec,Mean similarity except Ci,Mean similarity except At,Mean similarity except Li,Mean similarity except EE,Mean similarity except ME,Mean similarity except Sp,Mean similarity except Me
register,0.459295254945755,0.459295254945755,0.47303518321779037,0.47505319118499756,0.4747236304812961,0.4574761953618791,0.46759409705797833,0.4137859013345506,0.42757097880045575,0.47842421465449864,0.4678295652071635
domain,0.4593114912509918,0.4593114912509918,0.4611821009053124,0.47470337483617997,0.47858888241979813,0.4634582731458876,0.48125919037395054,0.4368353486061096,0.44299109114540947,0.4580974512630039,0.47044704357783
argument,0.4601763814687729,0.4601763814687729,0.47684528761439854,0.46620939837561715,0.47541438539822894,0.4648665123515659,0.46056436830096775,0.4329746663570404,0.45631412665049237,0.4641603496339586,0.46232857637935215
july,0.46022642254829405,0.46022642254829405,0.45977482199668884,0.46727360950575936,0.46872123413615757,0.4589726659986708,0.45673416389359367,0.4574858678711785,0.4540900985399882,0.46645379728741115,0.45952781041463214
usually,0.46035457253456114,0.46035457253456114,0.4654553598827786,0.4794897139072418,0.47160737050904167,0.46406954526901245,0.4635450806882646,0.44544116655985516,0.44346053070492214,0.4598032832145691,0.4587101373407576
support,0.4609451681375504,0.4609451681375504,0.4716295235686832,0.47532762421502006,0.46869069668981767,0.45846112900310093,0.4616982042789459,0.4464125335216522,0.4505094322893355,0.46220747960938346,0.4624493685033586
code,0.4611119359731674,0.4611119359731674,0.4649341536892785,0.4754863977432251,0.47327618135346305,0.4476333094967736,0.47566989064216614,0.43590426113870406,0.44509535034497577,0.47623422741889954,0.471292816930347
good,0.4615180104970932,0.4615180104970932,0.4604709976249271,0.4627436598141988,0.46156257059839034,0.45828600062264335,0.4675715963045756,0.46040519409709507,0.45664621392885846,0.4648335675398509,0.46976108352343243
history,0.46196454465389253,0.46196454465389253,0.46489272514979046,0.46034741401672363,0.46360113223393756,0.4575938151942359,0.4722004367245568,0.4554959038893382,0.4584617018699646,0.4735291964477963,0.4617181420326233
contain,0.4621540933847427,0.4621540933847427,0.4620933532714844,0.47479497724109226,0.4682755370934804,0.4586689836449093,0.47238897283871967,0.44620685113800895,0.45222996009720695,0.4674132267634074,0.4692639940314823
widely,0.4623472362756729,0.4623472362756729,0.45917084481981063,0.47340040074454415,0.47027598487006295,0.4690833654668596,0.46486368775367737,0.45036285784509444,0.456058982345793,0.4641267591052585,0.4650370412402683
application,0.46260576844215395,0.46260576844215395,0.4682530065377553,0.4737229082319472,0.4845016797383626,0.4522338973151313,0.469189272986518,0.44385632541444564,0.45486199855804443,0.47959503200319076,0.46360082427660626
2014,0.4626294165849686,0.4626294165849686,0.4634628825717502,0.47047478291723466,0.4602341055870056,0.46726527478959823,0.46212540401352775,0.46074597703086007,0.45906785130500793,0.4664560755093892,0.4640796615017785
external,0.4626422256231308,0.4626422256231308,0.4691837661796146,0.4661154548327128,0.46274301409721375,0.46081893311606514,0.4632270435492198,0.45468653904067147,0.4595696230729421,0.4695513645807902,0.46612172325452167
aspect,0.4629294902086258,0.4629294902086258,0.4648647937509749,0.47527658608224654,0.4716414444976383,0.4647349483437008,0.4709778494305081,0.44951949848069084,0.4494606686962975,0.46756061249309117,0.46728086802694535
monitor,0.46307727247476577,0.46307727247476577,0.45600079993406933,0.49374593959914315,0.4888591120640437,0.45548228588369155,0.46357164945867324,0.4395612163676156,0.44109127422173816,0.46695926951037514,0.46789658235179055
automatic,0.4633999079465866,0.4633999079465866,0.46398208869828117,0.4807351165347629,0.48703020479944015,0.4758089549011654,0.46526869138081867,0.43307916654480827,0.44560732112990487,0.46435660123825073,0.47148234645525616
especially,0.4634482890367508,0.4634482890367508,0.4589073161284129,0.47387412852711147,0.46608152654435897,0.4666442506843143,0.4722851879066891,0.45559389392534894,0.45999863412645126,0.4611382517549727,0.4648180537753635
context,0.46350584328174593,0.46350584328174593,0.4638261099656423,0.47063291403982377,0.4681629372967614,0.462337593237559,0.4666798743936751,0.4529527723789215,0.46280669172604877,0.47077356113327873,0.4692814714378781
location,0.4636766642332077,0.4636766642332077,0.4675843020280202,0.4831790063116286,0.4657243490219116,0.4567609793610043,0.4707871245013343,0.4466988013850318,0.46062297622362774,0.4682363172372182,0.46799519326951766
representation,0.46401638388633726,0.46401638388633726,0.46613412764337325,0.4646947383880615,0.46496445271703934,0.47232122553719413,0.475831001996994,0.4502367642190721,0.4531824522548252,0.469747222132153,0.47713547282748753
page,0.46443807780742646,0.46443807780742646,0.46793444289101493,0.4730697174866994,0.4765230682161119,0.4585514035489824,0.4713582396507263,0.45491612288686967,0.46002277731895447,0.4655543930000729,0.46371888120969135
available,0.46447849571704863,0.46447849571704863,0.47696078485912746,0.4802299241224925,0.4713387257523007,0.4610546992884742,0.4639113512304094,0.4530621932612525,0.4614266488287184,0.4700923098458184,0.4577777352597978
advanced,0.46456674933433534,0.46456674933433534,0.4659055338965522,0.47424376673168606,0.4854886101351844,0.46583009759585065,0.46590577562650043,0.44572727547751534,0.4436782995859782,0.4836694167719947,0.4647832115491231
share,0.4648835569620132,0.4648835569620132,0.463964303334554,0.46826545728577507,0.46567196978463066,0.4686187571949429,0.46565039621459114,0.46072837710380554,0.45783278346061707,0.4775262971719106,0.4758748975065019
required,0.46502772271633147,0.46502772271633147,0.46915798717074925,0.4747534328036838,0.47044865290323895,0.4732389383845859,0.4675882160663605,0.4508480992582109,0.45085811283853316,0.47065622939003837,0.46566931737793815
august,0.465109595656395,0.465109595656395,0.4659193621741401,0.4714208245277405,0.4721500774224599,0.46448542343245613,0.4720435506767697,0.45970390571488273,0.46031368109914994,0.46638601356082493,0.46085497074657017
property,0.4653922289609909,0.4653922289609909,0.4601770275168949,0.4688571161693997,0.46401144398583305,0.46911482016245526,0.46412231193648446,0.46435249514049953,0.4617747167746226,0.4724134604136149,0.4820515480306413
developed,0.46588822901248933,0.46588822901248933,0.4639011455906762,0.47389379805988735,0.4723978771103753,0.47305046187506783,0.468485242790646,0.4546978970368703,0.45728718241055805,0.47521846493085224,0.46331092715263367
throughout,0.46618387699127195,0.46618387699127195,0.47258363167444867,0.4785980052418179,0.46860921051767135,0.4745340082380507,0.4610497686598036,0.458613031440311,0.4569997257656521,0.46696391039424473,0.46811960140864056
reading,0.46704210340976715,0.46704210340976715,0.47672698895136517,0.46435174345970154,0.46810638242297703,0.469177739487754,0.47112663586934406,0.46073490050103927,0.4568321737978194,0.4735579358206855,0.47045640812979805
often,0.46707694232463837,0.46707694232463837,0.4764902922842238,0.47648686170578003,0.4630076719654931,0.47165170643064713,0.4608195854557885,0.46547744340366787,0.4626569118764665,0.46532968017790055,0.47021328740649754
power,0.46760737597942353,0.46760737597942353,0.4705683986345927,0.46469084090656704,0.470974604288737,0.4749746223290761,0.46726135743988884,0.4602432880136702,0.45901337928242153,0.47322778238190544,0.47538208299212986
play,0.46765935719013213,0.46765935719013213,0.4719598028394911,0.46169625057114494,0.47499651047918534,0.4724050561587016,0.47418315874205696,0.45883363154199386,0.45138968692885506,0.47690897186597186,0.47342324919170803
designed,0.46789837777614596,0.46789837777614596,0.47819559772809345,0.4868193533685472,0.4737733072704739,0.4622741639614105,0.47164807717005414,0.45100195209185284,0.4540373980998993,0.47888222336769104,0.46690082881185746
2013,0.4683278828859329,0.4683278828859329,0.47028568718168473,0.4632849130365584,0.47603458828396267,0.4731559587849511,0.4670070807139079,0.4636661244763268,0.4588451087474823,0.4742237892415788,0.47398464216126335
search,0.4684181809425354,0.4684181809425354,0.46120479371812606,0.48585699995358783,0.4942928883764479,0.4687093098958333,0.4756865402062734,0.4477834171719021,0.4487601982222663,0.4801149931218889,0.4781971275806427
could,0.46855984926223754,0.46855984926223754,0.46747801038953996,0.47769811749458313,0.4752991927994622,0.46420703331629437,0.46399986743927,0.4593271017074585,0.46625995967123246,0.47920875747998554,0.46855975190798443
execution,0.46856511384248734,0.46856511384248734,0.45940125154124367,0.49617156717512345,0.48580174148082733,0.4679942809873157,0.48563508027129704,0.4377526723676258,0.4441372967428631,0.468662303355005,0.4877004441287782
output,0.46897752583026886,0.46897752583026886,0.47881439328193665,0.4846642282274034,0.48580630289183724,0.46326470706197953,0.4696003496646881,0.4413055413299137,0.45288092891375226,0.48019939661026,0.4754895170529683
create,0.46901598274707795,0.46901598274707795,0.471509446700414,0.48163464665412903,0.4863613678349389,0.45853696597947013,0.470104177792867,0.45841735270288253,0.4571233226193322,0.474769006172816,0.4778683880964915
bit,0.4691369742155075,0.4691369742155075,0.4634144736660851,0.4891900320847829,0.4706353180938297,0.46557055910428363,0.49796851144896614,0.43001985881063676,0.4592695203092363,0.48413359456592137,0.4800885021686554
different,0.46969522833824157,0.46969522833824157,0.4708208441734314,0.47702326046095955,0.4827045665846931,0.4759172863430447,0.4681936634911431,0.46373346116807723,0.46610686514112687,0.4734373357560899,0.4692809085051219
address,0.4711255878210068,0.4711255878210068,0.4639875657028622,0.48716916309462654,0.4838030868106418,0.4710555109712813,0.48331643806563485,0.4455809560086992,0.4722863899336921,0.4774248268869188,0.48065175281630623
offered,0.4711965799331665,0.4711965799331665,0.4789350430170695,0.4895515176984999,0.4954272210597992,0.4874274896250831,0.47784508930312264,0.4443562428156535,0.4449823564953274,0.4790461030271318,0.46765296326743233
phase,0.4716772735118866,0.4716772735118866,0.47068124347262913,0.4816891484790378,0.4784090220928192,0.4780586262543996,0.47712666789690655,0.45794975095325047,0.45789257685343426,0.4841933747132619,0.46980734003914726
practical,0.4717044740915298,0.4717044740915298,0.4757213393847148,0.4863894051975674,0.47801098227500916,0.47324461738268536,0.4747147725688087,0.44785357515017193,0.45227114028400844,0.4901978307300144,0.48578619625833297
efficient,0.47179004848003386,0.47179004848003386,0.4732634524504344,0.486867712603675,0.48189523484971786,0.4906466437710656,0.4703928927580516,0.4477633403407203,0.45528943339983624,0.477638175090154,0.4734238518608941
read,0.47186156511306765,0.47186156511306765,0.4802583224243588,0.473694105943044,0.48470591836505467,0.47487297985288834,0.4795919458071391,0.44896183411280316,0.4577595326635573,0.4761812852488624,0.46896398729748195
garbage,0.47229759991168974,0.47229759991168974,0.4644902977678511,0.48048776057031417,0.4797836210992601,0.4858822358979119,0.48943619264496696,0.44239062401983476,0.47777307364675736,0.4708241754108005,0.467700782749388
june,0.47284780740737914,0.47284780740737914,0.4711472921901279,0.4760038223531511,0.48207683695687187,0.4732392364078098,0.4727825853559706,0.4672583407825894,0.47076548801528084,0.47821278704537284,0.470615737968021
began,0.47310427725315096,0.47310427725315096,0.4777357379595439,0.4797511133882735,0.4802200860447354,0.47740981645054287,0.4696328275733524,0.46475284960534835,0.46824802623854744,0.4752368662092421,0.47324496176507735
challenge,0.47354662120342256,0.47354662120342256,0.4699363476700253,0.4756818314393361,0.4928348991605971,0.4857128593656752,0.48250428835550946,0.45589078466097516,0.45498664180437726,0.47751863797505695,0.4810384710629781
situation,0.47508090138435366,0.47508090138435366,0.48590869042608476,0.486905296643575,0.47455838322639465,0.4783031509982215,0.4760717683368259,0.47131215863757664,0.47131436400943333,0.4764123062292735,0.4668990903430515
describe,0.475799435377121,0.475799435377121,0.4733118149969313,0.4818340904182858,0.4853755368126763,0.48415618141492206,0.4808026949564616,0.46143468883302474,0.4641834961043464,0.47292131847805446,0.48395686679416233
log,0.4759538844227791,0.4759538844227791,0.46354959574010635,0.4847085757388009,0.513829317357805,0.4779908210039139,0.48536265393098194,0.4545966602034039,0.45041722224818337,0.4874761121140586,0.48348669707775116
body,0.4762623071670532,0.4762623071670532,0.47661586933665806,0.48863979511790806,0.4863629142443339,0.47563328345616657,0.48190512590938145,0.46599454349941677,0.46293234162860447,0.48421555426385665,0.4733472334014045
traditional,0.47707935869693757,0.47707935869693757,0.47821006178855896,0.48298174142837524,0.48958277702331543,0.48138465815120274,0.48275653190082973,0.46672960453563267,0.46853631403711105,0.47963109281327987,0.4780065185493893
january,0.47723582983016966,0.47723582983016966,0.4792623751693302,0.4819069074259864,0.49057987332344055,0.47682584325472516,0.4739626910951402,0.4720255004035102,0.47763444317711723,0.4810003836949666,0.4716205994288127
head,0.47744559943675996,0.47744559943675996,0.47983365919854903,0.4801464279492696,0.4890871246655782,0.4770306514369117,0.48682162827915615,0.471605873770184,0.46394503447744584,0.48604584733645123,0.4750967091984219
november,0.47785425186157227,0.47785425186157227,0.4773232340812683,0.48198722468482125,0.487518052260081,0.47626524832513595,0.47501856088638306,0.471463229921129,0.4741903808381822,0.48311206367280746,0.4804089301162296
integration,0.4781427428126335,0.4781427428126335,0.496022653248575,0.4956039140621821,0.5080602334605323,0.47328273289733463,0.48004765808582306,0.44660281969441307,0.4524269749720891,0.48738237387604183,0.47171519696712494
store,0.47831196486949923,0.47831196486949923,0.48211822244856095,0.4810498191250695,0.49536342091030544,0.4873930844995711,0.49161074227756923,0.4508112503422631,0.4678432842095693,0.48039816154374015,0.4798223442501492
early,0.4783953815698624,0.4783953815698624,0.4816257523165809,0.48123492466078865,0.48021379775471157,0.4783895280626085,0.4802053603861067,0.47432343496216667,0.4801533983813392,0.482120994064543,0.47679462366633946
get,0.4789673089981079,0.4789673089981079,0.4841671652264065,0.4943150513701969,0.4773516721195645,0.478103455570009,0.4715297288364834,0.47851813170644975,0.46843798955281574,0.48711831370989483,0.4793437984254625
provides,0.4791916310787201,0.4791916310787201,0.4997077120674981,0.472392459710439,0.48793191379970974,0.4821591244803535,0.48707377579477096,0.46725959248012966,0.4675736625989278,0.4773782094319661,0.4839686453342438
personal,0.47938318848609923,0.47938318848609923,0.48761477404170567,0.48742105232344735,0.4903651674588521,0.48504890667067635,0.49198871188693577,0.4513186150126987,0.461235417260064,0.49175814787546795,0.48136141896247864
